Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2]
37.4,0.017170190811157227,101.37099493999996,0.0,2.33781,1.5198,92.39828751262122,0.0,1.6784437902913385,0.9839278536219975
37.45,0.016133785247802734,101.49161341999996,0.0,2.4123696,1.4911919999999945,92.48483797289451,0.0,1.731009205465731,1.0513083034878479
37.5,0.01596522331237793,101.61550691999996,0.0,2.47787,1.310007999999998,92.57403094500953,0.0,1.7838594423003364,1.057004736692111
37.55,0.019936561584472656,101.74260391999997,0.0,2.54194,1.2814000000000014,92.66566681911632,0.0,1.8327174821360237,0.9771607967137452
37.6,0.018738508224487305,101.87290441999997,0.0,2.60601,1.2814000000000014,92.75982767986217,0.0,1.8832172149168858,1.0099946556172412
37.65,0.015008926391601562,102.00640841999997,0.0,2.67008,1.2814000000000014,92.8565377598671,0.0,1.934201600098428,1.0196877036308427
37.7,0.015672922134399414,102.14311591999997,0.0,2.73415,1.2814000000000014,92.9558204263004,0.0,1.98565332866634,1.0290345713582427
37.75,0.017052173614501953,102.28302691999997,0.0,2.79822,1.2814000000000014,93.05773544332453,0.0,2.038300340482459,1.0529402363223817
37.8,0.016757965087890625,102.42614141999996,0.0,2.86229,1.2813999999999925,93.16228625286506,0.0,2.0910161908106466,1.0543170065637497
37.85,0.01608419418334961,102.57245941999996,0.0,2.92636,1.2814000000000014,93.26949243104212,0.0,2.144123563541315,1.062147454613367
37.9,0.015451669692993164,102.72198091999996,0.0,2.99043,1.2814000000000014,93.37937522376481,0.0,2.1976558544536786,1.0706458182472733
37.95,0.018392324447631836,102.87470591999997,0.0,3.0545,1.2814000000000014,93.49205473030598,0.0,2.253590130823436,1.118685527395149
38.0,0.01760387420654297,103.03063441999997,0.0,3.11857,1.2814000000000014,93.60745726996245,0.0,2.308050793129325,1.0892132461177795
38.05,0.017992734909057617,103.18977535999997,0.0,3.1828188,1.2849760000000021,93.72559885829703,0.0,2.3628317666916785,1.095619471247069
38.1,0.018018245697021484,103.35218535999996,0.0,3.2482,1.3076240000000006,93.84655384702046,0.0,2.419099774468625,1.125360155538928
38.15,0.017770051956176758,103.51787335999997,0.0,3.31376,1.3111999999999924,93.97041260550367,0.0,2.4771751696641973,1.1615079039114473
38.2,0.016925334930419922,103.68683935999996,0.0,3.37932,1.3112000000000013,94.09710108145516,0.0,2.5337695190298706,1.1318869873134663
38.25,0.016370296478271484,103.85908335999997,0.0,3.44488,1.3112000000000013,94.2266407033437,0.0,2.590792437770839,1.1404583748193708
38.3,0.01804828643798828,104.03460535999997,0.0,3.51044,1.3112000000000013,94.35914401484875,0.0,2.6500662301008173,1.185475846599564
38.35,0.01654839515686035,104.21340535999997,0.0,3.576,1.3112000000000013,94.49460624438473,0.0,2.7092445907195124,1.1835672123739016
38.4,0.01475381851196289,104.39548335999997,0.0,3.64156,1.3112000000000013,94.6329593417477,0.0,2.7670619472595255,1.1563471308002615
38.45,0.017673254013061523,104.58083935999997,0.0,3.70712,1.3112000000000013,94.7742803423181,0.0,2.8264200114076656,1.187161282962803
38.5,0.02143073081970215,104.76947335999996,0.0,3.77268,1.3111999999999924,94.91861643662065,0.0,2.8867218860511734,1.2060374928701556
38.55,0.016114234924316406,104.96138535999997,0.0,3.83824,1.3112000000000013,95.0659422221776,0.0,2.946515711138977,1.195876501756068
38.6,0.018889904022216797,105.15657535999996,0.0,3.9038,1.3112000000000013,95.21622849908131,0.0,3.005725538074163,1.1841965387037234
38.65,0.019973278045654297,105.35500759999996,0.0,3.9686448,1.2968959999999985,95.36956416153339,0.0,3.066713249041607,1.2197542193488786
38.7,0.016771793365478516,105.55645559999996,0.0,4.02896,1.2063039999999958,95.52593663178995,0.0,3.127449405131257,1.214723121793
38.75,0.017123937606811523,105.76088359999996,0.0,4.08856,1.1920000000000108,95.68517589556083,0.0,3.1847852754176564,1.1467174057279905
38.8,0.016546964645385742,105.96829159999996,0.0,4.14816,1.191999999999993,95.8472909456914,0.0,3.2423010026112498,1.1503145438718665
38.85,0.019556522369384766,106.17867959999995,0.0,4.20776,1.1920000000000108,96.01231578846517,0.0,3.3004968554756227,1.163917057287458
38.9,0.016304969787597656,106.39204759999996,0.0,4.26736,1.191999999999993,96.18025248880443,0.0,3.358734006785164,1.1647430261908287
38.95,0.01627945899963379,106.60839559999995,0.0,4.32696,1.191999999999993,96.35104303483858,0.0,3.415810920683158,1.1415382779598815
39.0,0.015054464340209961,106.82772359999996,0.0,4.38656,1.1920000000000108,96.52474202241463,0.0,3.473979751520782,1.1633766167524762
39.05,0.016331195831298828,107.05003159999995,0.0,4.44616,1.191999999999993,96.70136241034564,0.0,3.532407758620187,1.1685601419881042
39.1,0.019081592559814453,107.27531959999996,0.0,4.50576,1.1920000000000108,96.88090587290719,0.0,3.5908692512310374,1.1692298522170042
39.15,0.07667851448059082,107.50358759999996,0.0,4.56536,1.191999999999993,97.06331347643754,0.0,3.648152070607094,1.1456563875211323
39.2,0.015550613403320312,107.73483559999995,0.0,4.62496,1.191999999999993,97.24865053542538,0.0,3.7067411797568983,1.1717821829960862
