Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2]
15.45,0.019684791564941406,41.77006518000001,0.0,3.68924,-1.5793999999999997,25.18148741987685,0.0,5.2169479999999995,0.0
15.5,0.020256757736206055,41.95057868000001,0.0,3.61027,-1.5793999999999997,25.442334819876848,0.0,5.2169479999999995,0.0
15.55,0.0182497501373291,42.12714368,0.0,3.5313,-1.5793999999999997,25.703182219876847,0.0,5.2169479999999995,0.0
15.6,0.0191037654876709,42.29976018,0.0,3.45233,-1.5793999999999997,25.964029619876847,0.0,5.2169479999999995,0.0
15.65,0.01892399787902832,42.46842818,0.0,3.37336,-1.5793999999999997,26.224877019876846,0.0,5.2169479999999995,0.0
15.7,0.01869797706604004,42.63314767999999,0.0,3.29439,-1.5793999999999997,26.485724419876846,0.0,5.2169479999999995,0.0
15.75,0.017390966415405273,42.79391867999999,0.0,3.21542,-1.5793999999999997,26.746571819876845,0.0,5.2169479999999995,0.0
15.8,0.019980430603027344,42.95074117999999,0.0,3.13645,-1.5793999999999997,27.007419219876844,0.0,5.2169479999999995,0.0
15.85,0.018663644790649414,43.10357047999999,0.0,3.056586,-1.5972800000000031,27.268266619876844,0.0,5.2169479999999995,0.0
15.9,0.019318103790283203,43.25212347999999,0.0,2.97106,-1.7105199999999954,27.529114019876843,0.0,5.2169479999999995,0.0
15.95,0.021337509155273438,43.39635547999999,0.0,2.88464,-1.7283999999999988,27.789961419876843,0.0,5.2169479999999995,0.0
16.0,0.014306783676147461,43.53626647999999,0.0,2.79822,-1.7283999999999988,28.050808819876842,0.0,5.2169479999999995,0.0
16.05,0.01689743995666504,43.67185647999999,0.0,2.7118,-1.7283999999999988,28.31165621987684,0.0,5.2169479999999995,0.0
16.1,0.016460418701171875,43.80312547999999,0.0,2.62538,-1.7284000000000077,28.572393218104878,0.0,5.214739964560747,-0.04416070878505707
16.15,0.014777660369873047,43.93007347999999,0.0,2.53896,-1.7283999999999988,28.832982723691163,0.0,5.211790111725699,-0.058997056700960115
16.2,0.014275312423706055,44.05270047999999,0.0,2.45254,-1.7283999999999988,29.09338807491935,0.0,5.208107024563702,-0.0736617432399278
16.25,0.011850118637084961,44.17100647999999,0.0,2.36612,-1.7283999999999988,29.353174875037503,0.0,5.1957360023630885,-0.24742044401227403
16.3,0.017779111862182617,44.28499147999999,0.0,2.2797,-1.7283999999999988,29.608588960869945,0.0,5.108281716648802,-1.749085714285723
16.35,0.014047384262084961,44.39465547999999,0.0,2.19328,-1.7283999999999988,29.85960687799209,0.0,5.0203583424428775,-1.7584674841184977
16.4,0.01650691032409668,44.49999847999999,0.0,2.10686,-1.7283999999999988,30.10627820974838,0.0,4.933426635125805,-1.7386341463414468
16.45,0.015294075012207031,44.601145639999984,0.0,2.0229432,-1.678336000000007,30.348553996827686,0.0,4.845515741586151,-1.7582178707930751
16.5,0.015715837478637695,44.69888963999998,0.0,1.95488,-1.3612639999999976,30.586469092514815,0.0,4.758301913742585,-1.744276556871327
16.55,0.012825250625610352,44.79335563999998,0.0,1.88932,-1.3111999999999968,30.820240906201946,0.0,4.675436273742584,-1.6573128000000281
16.6,0.014596939086914062,44.88454363999998,0.0,1.82376,-1.3112000000000013,31.049874474546897,0.0,4.592671366899017,-1.6552981368713304
16.65,0.013432979583740234,44.97245363999998,0.0,1.7582,-1.3112000000000013,31.275391303683225,0.0,4.510336582726543,-1.6466956834494795
16.7,0.01473546028137207,45.05708563999998,0.0,1.69264,-1.3112000000000013,31.496774184101604,0.0,4.427657608367569,-1.6535794871794884
16.75,0.017077207565307617,45.13843963999998,0.0,1.62708,-1.3111999999999968,31.714062272714383,0.0,4.345761772255579,-1.637916722239794
16.8,0.028476715087890625,45.21651563999998,0.0,1.56152,-1.3112000000000013,31.92726241395874,0.0,4.2640028248871555,-1.6351789473684697
16.85,0.012510061264038086,45.291313639999984,0.0,1.49596,-1.3112000000000013,32.13632055148614,0.0,4.1811627505480224,-1.656801486782662
16.9,0.016421794891357422,45.362833639999984,0.0,1.4304,-1.3112000000000013,32.3413279485523,0.0,4.1001479413230735,-1.6202961844989794
16.95,0.016208887100219727,45.43107563999998,0.0,1.36484,-1.3111999999999968,32.54226377805088,0.0,4.018716589971722,-1.6286270270270364
17.0,0.01655864715576172,45.496039639999985,0.0,1.29928,-1.3112000000000013,32.73908172026572,0.0,3.936358844296811,-1.6471549134982144
17.05,0.015141010284423828,45.55817263999999,0.0,1.24266,-1.1323999999999979,32.93187301539368,0.0,3.85582590255906,-1.6106588347550144
17.1,0.013731956481933594,45.62030563999999,0.0,1.24266,0.0,33.12068453274385,0.0,3.776230347003506,-1.5919111111110862
17.15,0.020278453826904297,45.68288563999999,0.0,1.2516,0.17879999999999896,33.305977202389855,0.0,3.705853392920077,-1.407539081668574
17.2,0.0225069522857666,45.745912639999986,0.0,1.26054,0.17879999999999896,33.48792327010125,0.0,3.6389213542278513,-1.3386407738445172
17.25,0.015903472900390625,45.809386639999985,0.0,1.26948,0.17879999999999896,33.66659110924121,0.0,3.5733567827992787,-1.3112914285714528
17.3,0.016904830932617188,45.873307639999986,0.0,1.27842,0.17879999999999896,33.842031552977176,0.0,3.5088088747193,-1.290958161599578
17.35,0.017711877822875977,45.93767563999999,0.0,1.28736,0.1788000000000034,34.01434958403497,0.0,3.446360621155891,-1.2489650712681755
17.4,0.017955541610717773,46.00249063999999,0.0,1.2963,0.17879999999999896,34.183647185633966,0.0,3.385952031980011,-1.2081717835175976
17.45,0.01702427864074707,46.06775263999999,0.0,1.30524,0.17879999999999896,34.34995361076238,0.0,3.32612850256825,-1.1964705882352256
17.5,0.017058134078979492,46.133461639999986,0.0,1.31418,0.17879999999999896,34.51335387632819,0.0,3.2680053113162413,-1.162463825040172
17.55,0.016254901885986328,46.199617639999985,0.0,1.32312,0.1788000000000034,34.67394660467148,0.0,3.2118545668657625,-1.1230148890095748
17.6,0.017215967178344727,46.266220639999986,0.0,1.33206,0.17879999999999896,34.831827517475254,0.0,3.157618256075592,-1.0847262158034088
17.65,0.025593042373657227,46.33353883999999,0.0,1.346364,0.28607999999999745,34.987021703006306,0.0,3.1038837106210497,-1.0746909090908474
17.7,0.013374567031860352,46.40327083999999,0.0,1.39464,0.9655200000000042,35.13966134352127,0.0,3.0527928102992017,-1.0218180064369609
17.75,0.013397455215454102,46.47568483999999,0.0,1.44828,1.0727999999999982,35.290221994929716,0.0,3.0112130281689224,-0.8315956426055848
17.8,0.009683847427368164,46.550780839999994,0.0,1.50192,1.0727999999999982,35.43890220235609,0.0,2.97360414852744,-0.7521775928296481
17.85,0.017769813537597656,46.62855884,0.0,1.55556,1.0728000000000026,35.58584022167863,0.0,2.9387603864508516,-0.6968752415317692
17.9,0.016532182693481445,46.70901884,0.0,1.6092,1.0727999999999982,35.731141366001175,0.0,2.906022886450854,-0.6547499999999484
17.95,0.016582250595092773,46.79216084,0.0,1.66284,1.0728000000000026,35.87497253706364,0.0,2.8766234212492647,-0.5879893040317885
18.0,0.0400080680847168,46.87798484,0.0,1.71648,1.0727999999999982,36.0174938590304,0.0,2.8504264393352248,-0.5239396382807993
18.05,0.017394065856933594,46.966490840000006,0.0,1.77012,1.0727999999999982,36.158830077185705,0.0,2.826724363106001,-0.4740415245844787
18.1,0.013545513153076172,47.05767884000001,0.0,1.82376,1.0728000000000026,36.29910203852365,0.0,2.805439226758938,-0.425702726941255
18.15,0.015675067901611328,47.15154884000001,0.0,1.8774,1.0727999999999982,36.43846393856978,0.0,2.7872380009227244,-0.36402451672427283
18.2,0.016712427139282227,47.24810084000001,0.0,1.93104,1.0728000000000026,36.577074716739475,0.0,2.7722155633938925,-0.30044875057663845
18.25,0.01651763916015625,47.347397420000014,0.0,1.9859316,1.0978319999999986,36.715041658091366,0.0,2.759338827037837,-0.2575347271211115
18.3,0.020716428756713867,47.449834920000015,0.0,2.04875,1.256368000000001,36.85248629565101,0.0,2.7488927511929053,-0.20892151689863248
18.35,0.01702117919921875,47.55547592000001,0.0,2.11282,1.2814000000000014,36.98965929953692,0.0,2.743460077718127,-0.10865346949556987
18.4,0.015028238296508789,47.66432042000001,0.0,2.17689,1.2814000000000014,37.126747912676386,0.0,2.741772262789435,-0.033756298573832666
18.45,0.016430377960205078,47.77636842000001,0.0,2.24096,1.2813999999999925,37.26385488165525,0.0,2.742139379577265,0.007342335756597151
18.5,0.01711249351501465,47.89161992000001,0.0,2.30503,1.2814000000000014,37.401079742228525,0.0,2.7444972114654766,0.047156637764231846
18.55,0.019999980926513672,48.01007492000001,0.0,2.3691,1.2814000000000014,37.53860490403388,0.0,2.7505032361071784,0.12012049283403492
18.6,0.01908278465270996,48.13173342000001,0.0,2.43317,1.2814000000000014,37.67653521703282,0.0,2.758606259978829,0.16206047743301255
18.65,0.020848751068115234,48.25659542000001,0.0,2.49724,1.2814000000000014,37.814958129625545,0.0,2.768458251854493,0.19703983751328202
18.7,0.016912221908569336,48.38466092000001,0.0,2.56131,1.2814000000000014,37.95399310744975,0.0,2.7806995564840413,0.244826092590964
18.75,0.01636338233947754,48.51592992000001,0.0,2.62538,1.2813999999999925,38.09378649221694,0.0,2.7958676953439134,0.3033627771974423
18.8,0.017392396926879883,48.65040242000001,0.0,2.68945,1.2814000000000014,38.234414693085164,0.0,2.8125640173644184,0.33392644041009945
18.85,0.019597530364990234,48.788096300000014,0.0,2.7538776,1.2885520000000028,38.375951731426255,0.0,2.8307407668217808,0.36353498914724725
18.9,0.02003955841064453,48.92912480000001,0.0,2.82057,1.3338479999999997,38.51856020419419,0.0,2.8521694553585992,0.42857377073636904
18.95,0.015609264373779297,49.073505800000014,0.0,2.88762,1.341000000000001,38.66236978531312,0.0,2.8761916223786397,0.48044334040080905
19.0,0.017319440841674805,49.221239300000015,0.0,2.95467,1.341000000000001,38.80745441077208,0.0,2.90169250917931,0.5100177360134062
19.05,0.017522573471069336,49.372325300000014,0.0,3.02172,1.341000000000001,38.95391866499111,0.0,2.9292850843805662,0.5518515040251248
19.1,0.014114141464233398,49.52676380000001,0.0,3.08877,1.3409999999999922,39.10184365393077,0.0,2.958499778793277,0.5842938882542192
19.15,0.012442350387573242,49.684554800000015,0.0,3.15582,1.341000000000001,39.25128670381166,0.0,2.9888609976177216,0.6072243764888885
19.2,0.01698756217956543,49.845698300000016,0.0,3.22287,1.341000000000001,39.40231222187797,0.0,3.020510361326277,0.6329872741711107
19.25,0.016831159591674805,50.010194300000016,0.0,3.28992,1.341000000000001,39.555066618184696,0.0,3.0550879261345734,0.6915512961659243
19.3,0.016289472579956055,50.178042800000014,0.0,3.35697,1.341000000000001,39.70959909339122,0.0,3.0906495041304964,0.7112315599184615
19.35,0.016022920608520508,50.34924380000002,0.0,3.42402,1.341000000000001,39.86595735722785,0.0,3.1271652767326032,0.7303154520421362
19.4,0.015592575073242188,50.52379730000002,0.0,3.49107,1.341000000000001,40.02423828201527,0.0,3.1656184957483346,0.769064380314628
19.45,0.016047239303588867,50.70168542000002,0.0,3.5577624,1.3338479999999997,40.184476856073644,0.0,3.2047714811675,0.7830597083833091
19.5,0.01568293571472168,50.882794920000016,0.0,3.62219,1.288551999999994,40.34670569030677,0.0,3.2445766846625723,0.7961040699014443
19.55,0.017170190811157227,51.06710792000002,0.0,3.68626,1.2814000000000014,40.510943667650686,0.0,3.2847595468783792,0.8036572443161383
19.6,0.01541280746459961,51.25462442000002,0.0,3.75033,1.2814000000000014,40.677279616249194,0.0,3.3267189719701955,0.8391885018363254
19.65,0.01523137092590332,51.44534442000002,0.0,3.8144,1.2814000000000014,40.84574605165363,0.0,3.369328708088721,0.8521947223705073
19.7,0.014458179473876953,51.639267920000016,0.0,3.87847,1.2814000000000014,41.01632086217781,0.0,3.411496210483652,0.8433500478986211
19.75,0.018069744110107422,51.83639492000002,0.0,3.94254,1.2814000000000014,41.18910362097273,0.0,3.4556551758984044,0.8831793082950501
19.8,0.01618504524230957,52.03672542000002,0.0,4.00661,1.2814000000000014,41.36413791523065,0.0,3.5006858851584495,0.9006141852009009
19.85,0.017525196075439453,52.240259420000015,0.0,4.07068,1.2814000000000014,41.541450943938344,0.0,3.5462605741539237,0.9114937799094847
19.9,0.020948410034179688,52.44699692000002,0.0,4.13475,1.2814000000000014,41.72109867182582,0.0,3.5929545577495263,0.9338796719120523
19.95,0.017014026641845703,52.65693792000002,0.0,4.19882,1.2814000000000014,41.90311042871955,0.0,3.6402351378745537,0.9456116025005468
20.0,0.014622211456298828,52.87008242000002,0.0,4.26289,1.2813999999999837,42.08749974792178,0.0,3.6877863840447045,0.9510249234030166
20.05,0.01608109474182129,53.08630526000002,0.0,4.3244568,1.2313360000000095,42.27428957214618,0.0,3.7357964844879077,0.9602020088640639
20.1,0.018469572067260742,53.304813760000016,0.0,4.37017,0.9142639999999957,42.46350484014212,0.0,3.7843053599187977,0.9701775086177999
20.15,0.017196178436279297,53.52548276000002,0.0,4.41338,0.8642000000000039,42.65474012958262,0.0,3.824705788809941,0.8080085778228696
20.2,0.01348423957824707,53.74831226000002,0.0,4.45659,0.8642000000000039,42.84788076824255,0.0,3.862812773198592,0.7621396877730202
20.25,0.015641212463378906,53.97330226000002,0.0,4.4998,0.8641999999999861,43.04293325450626,0.0,3.90104972527431,0.7647390415143551
20.3,0.017096281051635742,54.20045276000002,0.0,4.54301,0.8642000000000039,43.239904308708795,0.0,3.93942108405068,0.767427175527402
20.35,0.014918327331542969,54.42976376000002,0.0,4.58622,0.8642000000000039,43.43885859117613,0.0,3.979085649346607,0.793291305918542
20.4,0.01474452018737793,54.66123526000002,0.0,4.62943,0.8642000000000039,43.6398011633065,0.0,4.0188514426075095,0.795315865218047
20.45,0.015931129455566406,54.89486726000002,0.0,4.67264,0.8642000000000039,43.84272521848265,0.0,4.0584811035229045,0.7925932183078999
20.5,0.016455650329589844,55.13065976000002,0.0,4.71585,0.8641999999999861,44.0475944827331,0.0,4.097385285009143,0.7780836297247617
20.55,0.016943931579589844,55.36861276000002,0.0,4.75906,0.8642000000000039,44.25441462160855,0.0,4.136402777508904,0.7803498499952255
20.6,0.021555185317993164,55.60872626000002,0.0,4.80227,0.8642000000000039,44.46323596735569,0.0,4.17642691494288,0.8004827486795207
20.65,0.01961231231689453,55.85086616000002,0.0,4.842798,0.8105600000000024,44.67407475137265,0.0,4.216775680339118,0.8069753079247555
20.7,0.0182187557220459,56.094183160000014,0.0,4.86634,0.47083999999999904,44.88685710159969,0.0,4.255647004540718,0.7774264840320022
20.75,0.01630854606628418,56.338543160000015,0.0,4.8872,0.4171999999999976,45.10108102617406,0.0,4.284478491487347,0.5766297389325814
20.8,0.015193939208984375,56.58394616000002,0.0,4.90806,0.4171999999999976,45.31663928601575,0.0,4.311165196833824,0.5337341069295398
20.85,0.016481876373291016,56.83039216000002,0.0,4.92892,0.4171999999999976,45.533524410989706,0.0,4.337702499479112,0.530746052905755
20.9,0.016295433044433594,57.07788116000002,0.0,4.94978,0.4171999999999976,45.75172912250279,0.0,4.364094230261697,0.5278346156517166
20.95,0.01697397232055664,57.326413160000016,0.0,4.97064,0.41720000000001534,45.97124632859246,0.0,4.390344121793452,0.5249978306350833
21.0,0.01972055435180664,57.575988160000016,0.0,4.9915,0.4171999999999976,46.19209558067983,0.0,4.416985041747465,0.5328183990802771
21.05,0.015308141708374023,57.82660616000002,0.0,5.01236,0.4171999999999976,46.41426974938035,0.0,4.44348337401035,0.5299666452576979
21.1,0.016106128692626953,58.07826716000002,0.0,5.03322,0.4171999999999976,46.63776160606291,0.0,4.469837133651111,0.5270751928152073
21.15,0.015750646591186523,58.33097116000002,0.0,5.05408,0.4171999999999976,46.86256410744591,0.0,4.496050027660055,0.5242578801788866
21.2,0.016300439834594727,58.584718160000016,0.0,5.07494,0.4171999999999976,47.08864273375976,0.0,4.521572526277053,0.5104499723399591
21.25,0.014975309371948242,58.83935618000002,0.0,5.0927604,0.3564080000000125,47.31598671941577,0.0,4.546879713120126,0.5061437368614641
21.3,0.01907181739807129,59.09392268000002,0.0,5.09133,-0.028608000000005518,47.54450311693037,0.0,4.570327950292125,0.4689647434399724
21.35,0.01903367042541504,59.34826568000002,0.0,5.08686,-0.08940000000000836,47.77363143100711,0.0,4.582566281534824,0.24476662485398037
21.4,0.01714944839477539,59.60238518000002,0.0,5.08239,-0.0893999999999906,48.003267187231934,0.0,4.592715124496453,0.20297685923258868
21.45,0.016579389572143555,59.85628118000002,0.0,5.07792,-0.08940000000000836,48.232334761638576,0.0,4.581351488132817,-0.22727272727273373
21.5,0.016395092010498047,60.10995368000002,0.0,5.07345,-0.0893999999999906,48.46083415422704,0.0,4.56998785176918,-0.22727272727273373
21.55,0.016380786895751953,60.36340268000002,0.0,5.06898,-0.08940000000000836,48.688765364997316,0.0,4.558624215405543,-0.22727272727273373
21.6,0.017539501190185547,60.61662818000002,0.0,5.06451,-0.0893999999999906,48.916128393949414,0.0,4.5472605790419065,-0.22727272727273373
21.65,0.017557859420776367,60.86963018000002,0.0,5.06004,-0.08940000000000836,49.14292324108333,0.0,4.53589694267827,-0.22727272727273373
